"Countries, territories and areas","2022; Population using at least basic drinking-water services (%); Total","2022; Population using at least basic drinking-water services (%); Urban","2022; Population using at least basic drinking-water services (%); Rural","2022; Population using safely managed drinking-water services (%); Total","2022; Population using safely managed drinking-water services (%); Urban","2022; Population using safely managed drinking-water services (%); Rural","2021; Population using at least basic drinking-water services (%); Total","2021; Population using at least basic drinking-water services (%); Urban","2021; Population using at least basic drinking-water services (%); Rural","2021; Population using safely managed drinking-water services (%); Total","2021; Population using safely managed drinking-water services (%); Urban","2021; Population using safely managed drinking-water services (%); Rural","2020; Population using at least basic drinking-water services (%); Total","2020; Population using at least basic drinking-water services (%); Urban","2020; Population using at least basic drinking-water services (%); Rural","2020; Population using safely managed drinking-water services (%); Total","2020; Population using safely managed drinking-water services (%); Urban","2020; Population using safely managed drinking-water services (%); Rural","2019; Population using at least basic drinking-water services (%); Total","2019; Population using at least basic drinking-water services (%); Urban","2019; Population using at least basic drinking-water services (%); Rural","2019; Population using safely managed drinking-water services (%); Total","2019; Population using safely managed drinking-water services (%); Urban","2019; Population using safely managed drinking-water services (%); Rural","2018; Population using at least basic drinking-water services (%); Total","2018; Population using at least basic drinking-water services (%); Urban","2018; Population using at least basic drinking-water services (%); Rural","2018; Population using safely managed drinking-water services (%); Total","2018; Population using safely managed drinking-water services (%); Urban","2018; Population using safely managed drinking-water services (%); Rural","2017; Population using at least basic drinking-water services (%); Total","2017; Population using at least basic drinking-water services (%); Urban","2017; Population using at least basic drinking-water services (%); Rural","2017; Population using safely managed drinking-water services (%); Total","2017; Population using safely managed drinking-water services (%); Urban","2017; Population using safely managed drinking-water services (%); Rural","2016; Population using at least basic drinking-water services (%); Total","2016; Population using at least basic drinking-water services (%); Urban","2016; Population using at least basic drinking-water services (%); Rural","2016; Population using safely managed drinking-water services (%); Total","2016; Population using safely managed drinking-water services (%); Urban","2016; Population using safely managed drinking-water services (%); Rural","2015; Population using at least basic drinking-water services (%); Total","2015; Population using at least basic drinking-water services (%); Urban","2015; Population using at least basic drinking-water services (%); Rural","2015; Population using safely managed drinking-water services (%); Total","2015; Population using safely managed drinking-water services (%); Urban","2015; Population using safely managed drinking-water services (%); Rural","2014; Population using at least basic drinking-water services (%); Total","2014; Population using at least basic drinking-water services (%); Urban","2014; Population using at least basic drinking-water services (%); Rural","2014; Population using safely managed drinking-water services (%); Total","2014; Population using safely managed drinking-water services (%); Urban","2014; Population using safely managed drinking-water services (%); Rural","2013; Population using at least basic drinking-water services (%); Total","2013; Population using at least basic drinking-water services (%); Urban","2013; Population using at least basic drinking-water services (%); Rural","2013; Population using safely managed drinking-water services (%); Total","2013; Population using safely managed drinking-water services (%); Urban","2013; Population using safely managed drinking-water services (%); Rural","2012; Population using at least basic drinking-water services (%); Total","2012; Population using at least basic drinking-water services (%); Urban","2012; Population using at least basic drinking-water services (%); Rural","2012; Population using safely managed drinking-water services (%); Total","2012; Population using safely managed drinking-water services (%); Urban","2012; Population using safely managed drinking-water services (%); Rural","2011; Population using at least basic drinking-water services (%); Total","2011; Population using at least basic drinking-water services (%); Urban","2011; Population using at least basic drinking-water services (%); Rural","2011; Population using safely managed drinking-water services (%); Total","2011; Population using safely managed drinking-water services (%); Urban","2011; Population using safely managed drinking-water services (%); Rural","2010; Population using at least basic drinking-water services (%); Total","2010; Population using at least basic drinking-water services (%); Urban","2010; Population using at least basic drinking-water services (%); Rural","2010; Population using safely managed drinking-water services (%); Total","2010; Population using safely managed drinking-water services (%); Urban","2010; Population using safely managed drinking-water services (%); Rural","2009; Population using at least basic drinking-water services (%); Total","2009; Population using at least basic drinking-water services (%); Urban","2009; Population using at least basic drinking-water services (%); Rural","2009; Population using safely managed drinking-water services (%); Total","2009; Population using safely managed drinking-water services (%); Urban","2009; Population using safely managed drinking-water services (%); Rural","2008; Population using at least basic drinking-water services (%); Total","2008; Population using at least basic drinking-water services (%); Urban","2008; Population using at least basic drinking-water services (%); Rural","2008; Population using safely managed drinking-water services (%); Total","2008; Population using safely managed drinking-water services (%); Urban","2008; Population using safely managed drinking-water services (%); Rural","2007; Population using at least basic drinking-water services (%); Total","2007; Population using at least basic drinking-water services (%); Urban","2007; Population using at least basic drinking-water services (%); Rural","2007; Population using safely managed drinking-water services (%); Total","2007; Population using safely managed drinking-water services (%); Urban","2007; Population using safely managed drinking-water services (%); Rural","2006; Population using at least basic drinking-water services (%); Total","2006; Population using at least basic drinking-water services (%); Urban","2006; Population using at least basic drinking-water services (%); Rural","2006; Population using safely managed drinking-water services (%); Total","2006; Population using safely managed drinking-water services (%); Urban","2006; Population using safely managed drinking-water services (%); Rural","2005; Population using at least basic drinking-water services (%); Total","2005; Population using at least basic drinking-water services (%); Urban","2005; Population using at least basic drinking-water services (%); Rural","2005; Population using safely managed drinking-water services (%); Total","2005; Population using safely managed drinking-water services (%); Urban","2005; Population using safely managed drinking-water services (%); Rural","2004; Population using at least basic drinking-water services (%); Total","2004; Population using at least basic drinking-water services (%); Urban","2004; Population using at least basic drinking-water services (%); Rural","2004; Population using safely managed drinking-water services (%); Total","2004; Population using safely managed drinking-water services (%); Urban","2004; Population using safely managed drinking-water services (%); Rural","2003; Population using at least basic drinking-water services (%); Total","2003; Population using at least basic drinking-water services (%); Urban","2003; Population using at least basic drinking-water services (%); Rural","2003; Population using safely managed drinking-water services (%); Total","2003; Population using safely managed drinking-water services (%); Urban","2003; Population using safely managed drinking-water services (%); Rural","2002; Population using at least basic drinking-water services (%); Total","2002; Population using at least basic drinking-water services (%); Urban","2002; Population using at least basic drinking-water services (%); Rural","2002; Population using safely managed drinking-water services (%); Total","2002; Population using safely managed drinking-water services (%); Urban","2002; Population using safely managed drinking-water services (%); Rural","2001; Population using at least basic drinking-water services (%); Total","2001; Population using at least basic drinking-water services (%); Urban","2001; Population using at least basic drinking-water services (%); Rural","2001; Population using safely managed drinking-water services (%); Total","2001; Population using safely managed drinking-water services (%); Urban","2001; Population using safely managed drinking-water services (%); Rural","2000; Population using at least basic drinking-water services (%); Total","2000; Population using at least basic drinking-water services (%); Urban","2000; Population using at least basic drinking-water services (%); Rural","2000; Population using safely managed drinking-water services (%); Total","2000; Population using safely managed drinking-water services (%); Urban","2000; Population using safely managed drinking-water services (%); Rural"
"New Zealand","100","100","100","100","","","100","100","100","100","","","100","100","100","99","","","100","100","100","98","","","100","100","100","97","","","100","100","100","96","","","100","100","100","95","","","100","100","100","94","","","100","100","100","93","","","100","100","100","92","","","100","100","100","91","","","100","100","100","90","","","100","100","100","89","","","100","100","100","88","","","100","100","100","87","","","100","100","100","86","","","100","100","100","85","","","100","100","100","84","","","100","100","100","84","","","100","100","100","84","","","100","100","100","84","","","100","100","100","84","","","100","100","100","84","",""
"Nicaragua","","","","","","","","","","","","","82","97","59","56","67","39","82","97","59","55","67","39","82","97","59","55","67","39","81","97","59","55","67","39","81","97","59","55","67","39","81","97","60","55","67","39","81","97","60","55","67","39","81","97","60","55","67","38","81","97","60","54","67","36","81","97","61","53","67","34","81","96","61","52","67","32","81","96","61","51","67","30","81","96","61","50","66","28","81","96","62","49","66","26","81","96","62","48","66","26","81","96","62","48","66","26","81","95","62","48","66","26","81","95","63","48","66","26","81","95","63","48","66","26","81","95","63","48","66","26","81","95","63","48","65","26"
"Niger","49","88","41","","","","48","88","40","","","","48","88","40","","","","47","88","39","","","","47","89","39","","","","47","89","38","","","","46","89","38","","","","46","89","37","","","","45","89","37","","","","45","89","36","","","","45","90","36","","","","44","90","35","","","","44","90","35","","","","43","90","34","","","","43","90","33","","","","42","90","33","","","","41","90","32","","","","41","91","31","","","","40","91","30","","","","40","91","30","","","","39","91","29","","","","38","91","28","","","","37","91","27","","",""
"Nigeria","80","94","63","29","36","21","78","92","62","28","35","21","76","91","60","28","35","20","75","90","59","27","35","19","73","89","57","27","35","19","71","87","56","26","34","18","70","86","54","26","34","17","68","85","53","25","34","17","67","84","51","24","34","16","65","83","50","24","33","16","63","81","48","23","33","15","62","80","47","22","32","14","60","79","45","21","31","14","58","78","44","20","29","13","57","77","43","19","28","13","55","76","41","18","27","12","54","75","40","17","26","12","52","73","38","16","24","11","50","72","37","15","23","11","49","71","36","15","22","10","47","70","34","14","21","10","46","69","33","13","20","9","44","68","32","13","20","9"
"Niue","97","","","94","","","97","","","94","","","97","","","94","","","97","","","94","","","97","","","94","","","97","","","94","","","97","","","95","","","98","","","95","","","98","","","96","","","98","","","96","","","98","","","97","","","98","","","97","","","98","","","97","","","98","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","",""
"North Macedonia","98","98","97","80","85","74","98","98","97","80","85","74","98","98","97","80","85","74","98","98","98","80","85","74","98","98","98","80","85","74","98","98","98","80","85","75","98","98","98","80","85","75","98","97","98","80","85","75","97","97","98","80","85","75","97","97","98","80","85","75","97","97","98","80","85","75","97","97","98","80","85","75","97","97","98","80","85","75","97","97","98","80","85","74","97","97","98","80","85","74","97","96","98","80","85","74","97","96","98","80","85","74","97","96","98","80","85","74","97","96","98","80","85","74","97","96","98","80","85","74","97","96","98","80","85","74","97","96","98","80","85","74","97","96","98","80","85","74"
"Norway","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","","","100","100","100","100","",""
"occupied Palestinian territory, including east Jerusalem","98","98","100","80","81","76","98","98","99","80","81","76","98","98","99","80","81","76","98","97","98","79","81","75","97","97","97","79","80","75","97","97","97","79","80","74","97","97","96","78","80","74","96","97","95","78","80","74","96","97","95","78","79","73","96","96","94","77","79","73","95","96","93","77","79","72","95","96","93","77","78","72","95","95","92","76","78","72","94","95","92","76","78","71","94","95","91","76","78","71","93","94","91","75","77","70","93","94","90","75","77","70","93","94","90","75","77","70","92","93","89","74","76","69","92","93","89","74","76","69","91","93","88","74","76","68","91","92","88","73","76","68","91","92","87","73","75","68"
"Oman","92","95","76","91","","","92","95","76","91","","","92","95","76","91","","","92","95","76","90","","","92","94","75","90","","","91","94","75","89","","","91","94","75","89","","","90","94","74","89","","","90","94","74","88","","","89","93","74","88","","","89","93","73","87","","","88","93","73","87","","","88","93","72","86","","","87","93","72","86","","","87","93","72","85","","","87","92","71","85","","","86","92","71","85","","","86","92","71","84","","","86","92","70","84","","","86","92","70","84","","","86","92","70","84","","","86","92","70","84","","","86","92","70","84","",""
"Pakistan","91","93","89","51","57","47","90","93","89","50","56","46","90","93","89","49","56","44","90","93","88","48","55","43","90","93","88","47","54","42","90","94","88","45","54","41","90","94","88","44","53","39","90","94","87","43","53","38","89","94","87","42","52","37","89","94","87","41","52","36","89","94","86","40","51","35","89","94","86","39","50","34","89","94","86","38","50","32","89","95","85","37","49","31","88","95","85","36","49","30","88","95","85","36","48","30","88","95","85","36","47","30","88","95","84","36","47","30","88","97","84","35","46","30","88","97","84","35","46","30","88","97","83","35","46","29","88","97","83","35","46","29","87","97","83","35","46","29"
"Palau","100","100","99","90","98","57","100","100","99","89","96","57","100","100","99","88","95","57","100","100","99","87","94","57","100","100","99","85","93","57","100","100","99","84","91","57","100","100","99","83","90","57","100","100","99","82","89","57","100","100","99","81","88","56","100","100","99","79","86","56","99","100","99","78","85","56","99","100","99","77","84","56","99","100","99","76","83","56","99","100","99","75","81","56","99","100","99","74","80","56","99","100","99","72","79","55","99","100","99","71","78","55","99","100","99","70","76","55","99","100","99","69","75","55","99","100","99","68","74","55","99","100","99","67","73","55","99","100","99","66","71","55","99","100","99","65","70","54"
"Panama","95","98","86","","","","95","98","86","","","","94","98","86","","","","94","98","85","","","","94","98","84","","","","94","98","84","","","","93","98","83","","","","93","98","83","","","","93","98","83","","","","93","98","82","","","","92","98","82","","","","92","98","82","","","","92","98","81","","","","92","98","81","","","","92","98","81","","","","91","98","80","","","","91","98","80","","","","91","98","80","","","","91","98","79","","","","91","97","79","","","","90","97","78","","","","90","97","78","","","","90","97","77","","",""
"Papua New Guinea","50","87","44","","","","49","87","43","","","","48","87","42","","","","47","87","41","","","","46","86","40","","","","45","86","39","","","","44","86","38","","","","43","85","37","","","","42","85","36","","","","41","85","34","","","","40","84","33","","","","39","84","32","","","","38","84","31","","","","37","83","30","","","","36","83","29","","","","35","83","28","","","","34","83","26","","","","33","83","25","","","","32","83","24","","","","32","83","24","","","","32","83","24","","","","32","83","24","","","","32","83","24","","",""
"Paraguay","100","100","99","64","72","51","100","100","99","64","72","51","100","100","99","64","72","51","100","100","99","64","72","51","100","100","99","64","72","51","98","100","97","63","72","49","97","99","94","62","72","48","96","99","92","62","71","47","95","99","89","61","71","46","94","98","87","60","71","44","92","98","84","60","71","43","91","98","82","59","70","42","90","97","79","58","70","40","89","97","77","57","70","39","87","97","74","57","70","38","86","96","72","56","69","37","85","96","69","55","69","35","83","96","67","54","69","34","82","95","64","53","69","33","81","95","62","53","69","31","79","95","59","52","68","30","78","94","57","51","68","29","76","94","54","50","68","28"
"Peru","95","97","85","52","60","23","94","97","83","52","60","23","94","97","82","51","60","22","93","97","80","51","59","22","92","96","79","51","59","21","92","96","77","51","59","21","91","96","75","50","59","21","91","95","74","50","59","20","90","95","72","50","59","20","89","95","71","49","58","19","89","95","69","49","58","19","88","94","68","49","58","18","87","94","66","49","58","18","87","94","64","48","58","18","86","93","63","48","58","17","85","93","61","48","57","17","85","93","60","47","57","16","84","93","58","47","57","16","83","92","57","46","57","16","82","92","55","46","57","15","82","92","53","46","57","15","81","91","52","45","57","14","80","91","50","45","56","14"
"Philippines","95","98","92","48","62","35","94","98","92","48","62","35","94","97","91","47","62","35","94","97","90","47","62","34","93","97","90","47","62","34","93","97","89","47","61","34","92","97","89","47","61","34","92","96","88","46","61","33","92","96","88","46","61","33","91","96","87","46","61","33","91","96","86","46","61","33","90","96","86","45","61","33","90","95","85","45","61","32","89","95","85","45","61","32","89","95","84","45","61","32","89","95","84","45","60","32","88","95","83","45","60","32","88","94","82","45","60","31","88","94","82","44","60","31","87","94","81","43","60","29","87","94","81","42","60","26","86","94","80","41","60","24","86","93","80","41","60","24"
"Poland","90","96","82","89","","","90","96","82","89","","","91","96","84","90","","","92","96","85","90","","","93","97","86","91","","","93","97","88","91","","","94","97","89","91","","","95","98","90","92","","","96","98","92","92","","","96","98","93","92","","","97","99","94","93","","","98","99","95","93","","","98","99","97","93","","","99","100","98","94","","","99","100","98","93","","","99","100","98","93","","","99","100","98","92","","","99","100","98","92","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","",""
"Portugal","99","100","98","95","97","91","99","100","98","95","97","91","99","100","98","95","97","91","99","100","98","95","97","91","99","100","98","95","97","91","99","100","98","95","97","91","99","100","98","95","97","90","99","100","98","95","97","90","99","100","98","95","97","90","99","100","99","94","97","90","99","100","99","94","97","90","99","99","99","94","97","90","99","99","99","94","97","90","99","99","99","94","97","90","99","99","99","94","97","90","99","99","99","94","97","90","99","99","99","94","97","90","99","99","99","94","97","90","99","99","99","94","97","90","99","99","99","94","97","90","99","99","99","94","97","90","99","99","99","94","97","90","99","99","99","94","97","90"
"Qatar","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","98","","","100","","","98","","","100","","","97","","","100","","","97","","","100","","","97","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","","","100","","","96","",""
"Republic of Korea","100","","","99","","","100","","","99","","","100","","","99","","","100","","","99","","","100","","","99","","","100","","","99","","","100","","","99","","","99","","","99","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","98","","","99","","","97","","","99","","","97","","","99","","","97","","","99","","","97","","","99","","","97","","","99","","","97","","","99","","","97","","","","","","","","","","","","","",""
"Republic of Moldova","92","98","88","75","","","92","98","87","75","","","91","97","86","74","","","91","97","86","74","","","90","97","85","74","","","90","97","84","73","","","89","97","84","73","","","89","97","83","73","","","89","97","83","72","","","88","97","82","70","","","88","96","81","67","","","87","96","80","65","","","87","96","80","62","","","86","96","79","60","","","86","96","78","57","","","86","96","78","55","","","85","96","77","53","","","85","96","76","50","","","84","96","76","48","","","84","95","75","46","","","84","95","74","44","","","83","95","74","42","","","83","95","73","40","",""
"Romania","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67","100","100","100","82","95","67"
"Russian Federation","97","99","92","76","","","97","99","91","76","","","97","99","91","76","","","97","99","91","76","","","97","99","91","76","","","97","99","90","76","","","97","99","90","76","","","96","99","90","76","","","96","99","90","76","","","96","99","89","75","","","96","99","89","75","","","96","99","89","75","","","96","99","89","75","","","96","99","88","75","","","96","99","88","75","","","96","99","88","75","","","96","99","88","75","","","96","99","87","75","","","96","99","87","75","","","95","99","87","75","","","95","99","87","75","","","95","99","86","75","","","95","99","86","75","",""
"Rwanda","65","88","60","","55","","64","88","60","","54","","63","87","59","","53","","62","86","57","","51","","61","85","57","","49","","60","84","56","","48","","59","83","55","","46","","58","82","54","","45","","58","82","53","","43","","57","81","52","","42","","56","80","51","","40","","55","79","50","","38","","54","78","49","","37","","53","77","48","","35","","52","76","47","","34","","51","76","46","","33","","50","75","45","","31","","49","74","44","","30","","48","73","43","","28","","48","72","43","","27","","47","72","42","","26","","46","71","41","","24","","44","70","40","","23",""
"Saint Kitts and Nevis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","99","","","","","","98","","","","","","98","","","","","","98","","","","","","98","","","","","","98","","","","",""
"Saint Lucia","97","97","97","","","","97","97","97","","","","97","97","97","","","","97","97","97","","","","97","97","97","","","","96","97","96","","","","96","97","96","","","","96","97","95","","","","95","97","95","","","","95","96","94","","","","94","96","94","","","","94","96","93","","","","93","96","93","","","","93","96","92","","","","93","95","92","","","","92","95","91","","","","92","95","91","","","","91","95","90","","","","91","95","90","","","","91","95","89","","","","90","94","89","","","","90","94","89","","","","90","94","89","","",""
"Saint Vincent and the Grenadines","","","","","","","","","","","","","","","","","","","","","","","","","98","98","97","","","","98","98","97","","","","98","98","97","","","","98","98","97","","","","98","98","97","","","","98","98","97","","","","97","98","97","","","","97","98","97","","","","97","98","97","","","","97","97","96","","","","97","97","96","","","","97","97","96","","","","96","97","96","","","","96","97","96","","","","96","96","96","","","","96","96","96","","","","96","96","96","","","","96","96","95","","","","95","96","95","","",""
"Samoa","99","100","99","62","90","56","98","100","98","62","90","56","97","99","97","62","90","56","96","98","96","62","90","56","95","97","95","62","90","56","94","95","94","62","90","56","93","93","93","62","89","56","92","92","92","62","89","55","91","90","91","62","88","55","90","88","91","62","88","55","89","87","90","61","86","55","89","86","89","61","86","55","89","86","89","61","85","55","88","85","89","61","85","55","88","85","89","61","85","55","88","84","89","61","84","55","88","84","89","61","84","54","87","83","88","60","83","54","87","83","88","60","83","54","87","83","88","60","83","54","87","83","88","60","83","54","87","83","88","61","83","54","87","83","88","61","83","54"
"San Marino","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","","","100","",""
"Sao Tome and Principe","77","79","71","36","40","24","77","79","71","36","40","24","77","80","71","36","40","24","77","80","70","36","40","23","77","80","70","35","40","23","77","80","70","35","39","23","76","79","69","34","39","23","76","79","69","34","38","22","76","79","68","33","38","22","75","78","68","32","37","22","75","78","68","32","37","22","74","78","67","31","37","21","74","78","67","31","36","21","73","77","66","30","36","21","73","77","66","30","35","21","72","77","65","29","35","20","72","76","65","29","34","20","71","76","65","28","34","20","71","76","64","28","34","20","70","75","64","27","33","19","70","75","63","27","33","19","69","75","63","26","32","19","69","74","62","26","32","19"
"Saudi Arabia","99","98","100","","","","99","98","100","","","","99","98","100","","","","99","98","100","","","","99","98","100","","","","99","98","100","","","","99","98","100","","","","99","98","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","","","","","100","","",""
"Senegal","86","96","77","27","41","13","85","96","75","26","41","12","84","95","73","26","41","12","83","95","72","26","41","12","82","94","70","25","41","12","80","94","68","25","41","11","79","94","66","25","41","11","78","93","65","25","41","11","77","93","63","24","40","11","75","93","61","24","40","10","74","92","60","24","40","10","73","92","58","23","40","10","72","92","56","23","40","10","71","91","55","23","40","9","69","91","53","22","40","9","68","91","52","22","40","9","67","90","50","22","40","9","66","90","48","21","39","9","64","90","47","21","39","8","63","89","45","21","39","8","62","89","44","20","39","8","61","89","42","20","39","8","60","88","41","20","39","7"
"Serbia","96","95","96","75","82","67","96","95","96","75","82","67","95","95","96","75","82","67","95","94","96","75","82","67","95","94","95","75","82","67","94","93","95","75","82","67","94","93","95","75","82","67","93","92","95","75","82","67","93","92","94","75","82","67","93","91","94","75","81","67","92","91","94","75","81","66","92","90","94","75","81","66","91","90","94","75","81","66","91","89","93","75","81","66","91","89","93","75","81","66","90","88","93","75","81","66","90","88","93","75","81","66","90","87","92","75","81","66","89","87","92","74","81","66","89","87","92","74","81","66","89","87","92","74","81","66","89","87","92","74","81","66","89","87","92","74","81","66"
"Seychelles","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","96","","","","","","95","","","","","","95","","","","","","95","","","","","","95","","","","","","95","","","","","","95","","","","","","95","","","","","","95","","","","","","94","","","","","","94","","","","","","94","","","","","","94","","","","","","94","","","","",""
"Sierra Leone","65","80","54","10","12","9","64","79","53","10","12","8","63","79","51","10","12","8","62","78","50","9","12","8","61","77","49","9","12","7","60","77","47","9","12","7","59","76","46","9","12","6","57","76","45","8","12","6","56","75","43","8","12","6","55","75","42","8","12","5","54","74","41","8","12","5","53","73","39","7","11","5","52","73","38","7","11","4","50","72","37","7","11","4","49","72","36","7","11","4","48","71","34","7","11","4","47","71","33","6","11","3","46","70","32","6","11","3","45","69","30","6","11","3","44","69","29","6","11","3","43","68","28","5","11","2","41","68","27","5","11","2","41","67","27","5","11","2"
"Singapore","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100","","100","100",""
"Slovakia","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","100","100","99","","","100","99","100","99","","","99","99","100","99","","","99","99","99","99","","","99","99","98","98","","","98","99","97","97","","","98","99","97","97","","","98","99","97","96","","","98","99","97","95","","","98","99","97","95","","","98","99","97","94","","","98","99","97","93","","","98","99","97","93","","","98","99","97","92","","","98","99","97","92","",""
"Slovenia","100","","","98","","","100","","","98","","","100","","","98","","","100","","","98","","","100","","","97","","","100","","","97","","","100","","","96","","","100","","","95","","","100","","","95","","","100","","","94","","","100","","","93","","","100","","","92","","","100","","","92","","","100","","","91","","","100","","","91","","","100","","","91","","","100","","","91","","","100","","","91","","","100","","","91","","","100","","","91","","","100","","","91","","","100","","","91","","","100","","","91","",""
"Solomon Islands","","","59","","","","67","91","59","","","","67","91","59","","","","67","91","59","","","","67","91","59","","","","68","91","61","","","","69","91","62","","","","69","91","63","","","","70","91","64","","","","71","91","65","","","","72","91","67","","","","73","91","68","","","","74","91","69","","","","74","91","70","","","","75","91","72","","","","76","91","73","","","","77","91","74","","","","78","91","75","","","","79","90","76","","","","79","90","76","","","","79","90","76","","","","79","90","76","","","","79","90","76","","",""
"Somalia","58","80","39","","","","58","80","39","","","","56","79","37","","","","55","78","36","","","","53","77","34","","","","52","76","32","","","","50","75","31","","","","49","74","29","","","","47","73","28","","","","46","72","26","","","","44","71","25","","","","42","70","23","","","","40","69","21","","","","38","68","20","","","","36","68","18","","","","34","67","17","","","","34","66","15","","","","32","65","14","","","","30","64","12","","","","29","63","10","","","","27","62","9","","","","25","61","7","","","","24","60","6","","",""
"South Africa","94","99","85","","80","","94","99","84","","81","","94","99","83","","82","","93","99","82","","82","","93","99","81","","83","","93","99","80","","83","","92","99","80","","84","","92","99","79","","84","","91","99","78","","85","","91","99","77","","85","","91","99","76","","86","","90","99","75","","86","","90","99","75","","87","","89","99","74","","88","","89","99","73","","88","","88","99","72","","89","","88","99","71","","89","","87","99","71","","90","","87","98","70","","90","","86","98","69","","90","","86","98","68","","90","","85","98","67","","90","","85","98","66","","90",""
"South Sudan","41","70","34","","","","41","70","34","","","","41","70","34","","","","41","70","34","","","","41","68","34","","","","41","65","35","","","","41","63","36","","","","41","61","37","","","","41","58","37","","","","41","56","38","","","","41","54","38","","","","41","52","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spain","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","100","100","99","100","100","100","99","100","99","100","100","100","99","100","99","100","100","100","99","100","99","100","100","100","99","100","99","100","100","100","99","100","99","100","100","100","99","100","99"
"Sri Lanka","89","98","87","47","83","39","89","98","87","47","85","39","89","98","87","48","87","38","88","98","86","48","90","38","88","97","86","48","92","38","88","97","86","48","91","38","87","97","85","48","91","38","87","97","85","47","90","38","87","97","85","47","90","38","87","97","84","47","89","37","86","96","84","47","89","37","86","96","84","46","89","37","86","96","83","46","88","37","85","96","83","46","88","37","85","96","83","46","87","37","85","95","82","46","87","37","85","95","82","46","86","36","84","95","82","45","86","36","84","95","82","45","86","36","84","95","81","45","86","36","83","95","81","45","86","36","83","94","81","45","85","36","83","94","80","45","85","36"
"Sudan","65","74","60","","","","64","74","58","","","","63","73","57","","","","62","72","56","","","","60","72","54","","","","59","71","53","","","","58","70","52","","","","57","70","51","","","","56","69","49","","","","55","68","48","","","","54","68","47","","","","53","67","45","","","","51","66","44","","","","50","66","43","","","","49","65","41","","","","48","64","40","","","","47","64","39","","","","46","63","37","","","","45","62","36","","","","45","62","36","","","","45","62","36","","","","45","62","36","","","","45","62","36","","",""
